Kind,Name,CountDeclMethod,CountDeclMethodAll,CountClassCoupled,CountClassDerived,PercentLackOfCohesion,MaxInheritanceTree
Public Annotation,"javax.servlet.annotation.MultipartConfig",4,4,3,0,0,0
Public Annotation,"javax.servlet.annotation.ServletSecurity",2,2,6,0,0,0
Enum Type,"javax.servlet.annotation.ServletSecurity.EmptyRoleSemantic",2,2,1,0,,1
Enum Type,"javax.servlet.annotation.ServletSecurity.TransportGuarantee",2,2,1,0,,1
Public Class,"javax.servlet.annotation.TestServletSecurity",3,34,11,0,0,3
Public Static Class,"javax.servlet.annotation.TestServletSecurity.Foo",1,28,7,0,0,3
Public Static Class,"javax.servlet.annotation.TestServletSecurity.FooBar",1,28,6,0,0,3
Public Class,"javax.servlet.annotation.TestServletSecurityMappings",2,33,17,0,50,3
Public Static Class,"javax.servlet.annotation.TestServletSecurityMappings.Default",1,28,6,0,0,3
Public Static Class,"javax.servlet.annotation.TestServletSecurityMappings.Foo",1,28,6,0,0,3
Public Static Class,"javax.servlet.annotation.TestServletSecurityMappings.Root",1,28,6,0,0,3
Public Static Class,"javax.servlet.annotation.TestServletSecurityMappings.SCI",2,2,12,0,0,1
Public Static Class,"javax.servlet.annotation.TestServletSecurityMappings.SecureDefault",1,28,7,0,0,3
Public Static Class,"javax.servlet.annotation.TestServletSecurityMappings.SecureFoo",1,28,7,0,0,3
Public Static Class,"javax.servlet.annotation.TestServletSecurityMappings.SecureRoot",1,28,7,0,0,3
Public Annotation,"javax.servlet.annotation.WebFilter",11,11,6,0,0,0
Public Annotation,"javax.servlet.annotation.WebInitParam",3,3,4,0,0,0
Public Annotation,"javax.servlet.annotation.WebListener",1,1,4,0,0,0
Public Annotation,"javax.servlet.annotation.WebServlet",10,10,5,0,0,0
Package,"javax.servlet.descriptor",16,,,,,
Public Interface,"javax.servlet.descriptor.JspConfigDescriptor",2,2,1,1,0,0
Public Interface,"javax.servlet.descriptor.JspPropertyGroupDescriptor",12,12,2,1,0,0
Public Interface,"javax.servlet.descriptor.TaglibDescriptor",2,2,1,1,0,0
Package,"javax.servlet.http",348,,,,,
Public Class,"javax.servlet.http.Cookie",19,19,10,1,88,1
Anonymous Class,"javax.servlet.http.Cookie.(Anon_1)",1,1,2,0,0,2
Anonymous Class,"javax.servlet.http.Cookie.(Anon_2)",1,1,2,0,0,2
Anonymous Class,"javax.servlet.http.Cookie.(Anon_3)",1,1,2,0,0,2
Class,"javax.servlet.http.CookieNameValidator",3,3,5,1,33,1
Public Abstract Class,"javax.servlet.http.HttpServlet",14,27,23,251,0,2
Private Static Class,"javax.servlet.http.HttpServlet.NoBodyAsyncContextListener",5,5,4,0,60,1
Private Static Class,"javax.servlet.http.HttpServlet.NoBodyOutputStream",8,26,11,0,58,3
Private Static Class,"javax.servlet.http.HttpServlet.NoBodyPrintWriter",29,29,6,0,62,2
Private Static Class,"javax.servlet.http.HttpServlet.NoBodyResponse",13,57,8,0,73,3
Public Class,"javax.servlet.http.HttpServletDoHeadBaseTest",1,32,17,8,0,3
Private Static Class,"javax.servlet.http.HttpServletDoHeadBaseTest.HeadTestServlet",4,31,22,0,41,3
Enum Type,"javax.servlet.http.HttpServletDoHeadBaseTest.ResetType",2,2,1,0,,1
Public Interface,"javax.servlet.http.HttpServletRequest",32,69,13,4,0,1
TypeVariable,"javax.servlet.http.HttpServletRequest.upgrade.T",0,0,1,0,0,1
Public Class,"javax.servlet.http.HttpServletRequestWrapper",34,76,14,3,0,2
TypeVariable,"javax.servlet.http.HttpServletRequestWrapper.upgrade.T",0,0,1,0,0,1
Public Interface,"javax.servlet.http.HttpServletResponse",21,37,5,4,0,1
Public Class,"javax.servlet.http.HttpServletResponseWrapper",23,44,6,9,0,2
Public Interface,"javax.servlet.http.HttpSession",17,17,5,3,0,0
Public Interface,"javax.servlet.http.HttpSessionActivationListener",2,2,1,0,0,2
Public Interface,"javax.servlet.http.HttpSessionAttributeListener",3,3,1,1,0,2
Public Class,"javax.servlet.http.HttpSessionBindingEvent",5,7,3,0,40,3
Public Interface,"javax.servlet.http.HttpSessionBindingListener",2,2,1,1,0,2
Public Interface,"javax.servlet.http.HttpSessionContext",2,2,4,1,0,0
Public Class,"javax.servlet.http.HttpSessionEvent",2,2,1,1,0,2
Public Interface,"javax.servlet.http.HttpSessionIdListener",1,1,2,0,0,2
Public Interface,"javax.servlet.http.HttpSessionListener",2,2,1,3,0,2
Public Interface,"javax.servlet.http.HttpUpgradeHandler",2,2,1,8,0,0
Public Class,"javax.servlet.http.HttpUtils",5,5,16,0,0,1
Public Interface,"javax.servlet.http.Part",10,10,4,1,0,0
Class,"javax.servlet.http.RFC2109Validator",2,6,4,0,0,3
Class,"javax.servlet.http.RFC6265Validator",1,4,1,1,0,2
Public Class,"javax.servlet.http.TestCookie",15,15,8,0,0,1
Public Class,"javax.servlet.http.TestCookieRFC2109Validator",2,2,3,0,0,1
Public Class,"javax.servlet.http.TestCookieRFC6265Validator",2,2,4,0,0,1
Public Class,"javax.servlet.http.TestCookieStrict",2,2,4,0,0,1
Public Class,"javax.servlet.http.TestHttpServlet",17,48,31,0,0,3
Private Static Class,"javax.servlet.http.TestHttpServlet.Bug57602ServletInner",1,28,7,0,0,3
Private Static Class,"javax.servlet.http.TestHttpServlet.Bug57602ServletOuter",1,28,9,0,0,3
Private Static Class,"javax.servlet.http.TestHttpServlet.ChunkingServlet",1,28,7,0,0,3
Private Class,"javax.servlet.http.TestHttpServlet.Client",3,53,8,0,0,2
Private Static Class,"javax.servlet.http.TestHttpServlet.LargeBodyServlet",1,28,6,0,0,3
Private Static Class,"javax.servlet.http.TestHttpServlet.NonBlockingWriteServlet",2,29,11,0,0,3
Private Static Class,"javax.servlet.http.TestHttpServlet.NonBlockingWriteServlet.NonBlockingWriteListener",3,3,6,0,33,1
Private Static Class,"javax.servlet.http.TestHttpServlet.OptionsServlet",1,28,7,1,0,3
Private Static Class,"javax.servlet.http.TestHttpServlet.OptionsServletSub",1,29,5,0,0,4
Private Static Class,"javax.servlet.http.TestHttpServlet.ResetBufferServlet",2,29,8,0,0,3
Private Static Class,"javax.servlet.http.TestHttpServlet.ResetServlet",2,29,8,0,0,3
Private Static Final Class,"javax.servlet.http.TestHttpServlet.TraceClient",1,51,1,0,0,2
Public Class,"javax.servlet.http.TestHttpServletDoHeadValidWrite0",1,33,8,0,0,4
Public Class,"javax.servlet.http.TestHttpServletDoHeadValidWrite1",1,33,8,0,0,4
Public Class,"javax.servlet.http.TestHttpServletDoHeadValidWrite1023",1,33,8,0,0,4
Public Class,"javax.servlet.http.TestHttpServletDoHeadValidWrite1024",1,33,8,0,0,4
Public Class,"javax.servlet.http.TestHttpServletDoHeadValidWrite1025",1,33,8,0,0,4
Public Class,"javax.servlet.http.TestHttpServletDoHeadValidWrite511",1,33,8,0,0,4
Public Class,"javax.servlet.http.TestHttpServletDoHeadValidWrite512",1,33,8,0,0,4
Public Class,"javax.servlet.http.TestHttpServletDoHeadValidWrite513",1,33,8,0,0,4
Public Class,"javax.servlet.http.TestHttpServletResponseSendError",2,33,23,0,50,3
Private Enum Type,"javax.servlet.http.TestHttpServletResponseSendError.AsyncErrorPoint",2,2,1,0,,1
Public Static Class,"javax.servlet.http.TestHttpServletResponseSendError.AsyncRunnable",2,2,8,0,0,1
Public Static Class,"javax.servlet.http.TestHttpServletResponseSendError.ErrorServletStatic599",1,28,6,0,0,3
Public Static Class,"javax.servlet.http.TestHttpServletResponseSendError.ErrorServletStaticException",1,28,6,0,0,3
Public Static Class,"javax.servlet.http.TestHttpServletResponseSendError.SendErrorException",0,0,0,0,0,2
Public Static Class,"javax.servlet.http.TestHttpServletResponseSendError.TesterAsyncServlet",3,30,11,0,25,3
Public Static Class,"javax.servlet.http.TestHttpServletResponseSendError.TesterDispatchServlet",1,28,6,0,0,3
Public Static Class,"javax.servlet.http.TestHttpServletResponseSendError.TesterServlet",2,29,6,0,0,3
Public Interface,"javax.servlet.http.WebConnection",2,2,3,1,0,2
Package,"javax.servlet.jsp",122,,,,,
Public Final Class,"javax.servlet.jsp.ErrorData",5,5,2,0,60,1
Public Interface,"javax.servlet.jsp.HttpJspPage",1,8,4,2,0,2
Public Interface,"javax.servlet.jsp.JspApplicationContext",3,3,0,1,0,0
Public Abstract Class,"javax.servlet.jsp.JspContext",16,16,7,1,0,1
Public Abstract Class,"javax.servlet.jsp.JspEngineInfo",2,2,1,1,0,1
Public Class,"javax.servlet.jsp.JspException",5,5,3,2,0,2
Public Abstract Class,"javax.servlet.jsp.JspFactory",7,7,8,1,33,1
Public Interface,"javax.servlet.jsp.JspPage",2,7,0,1,0,1
Public Class,"javax.servlet.jsp.JspTagException",4,9,2,0,0,3
Public Abstract Class,"javax.servlet.jsp.JspWriter",28,28,3,2,33,2
Public Abstract Class,"javax.servlet.jsp.PageContext",17,33,17,3,0,2
Public Class,"javax.servlet.jsp.SkipPageException",4,9,2,0,0,3
Public Class,"javax.servlet.jsp.TestPageContext",1,32,5,0,0,3
Public Class,"javax.servlet.jsp.TesterPageContext",27,60,19,0,0,3
Package,"javax.servlet.jsp.el",84,,,,,
Public Class,"javax.servlet.jsp.el.ELException",5,5,3,1,0,2
Public Class,"javax.servlet.jsp.el.ELParseException",2,7,2,0,0,3
Public Abstract Class,"javax.servlet.jsp.el.Expression",1,1,3,1,0,1
Public Abstract Class,"javax.servlet.jsp.el.ExpressionEvaluator",2,2,7,1,0,1
Public Interface,"javax.servlet.jsp.el.FunctionMapper",1,1,3,1,0,0
Public Class,"javax.servlet.jsp.el.ImplicitObjectELResolver",7,7,13,0,0,2
Private Static Class,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager",13,13,4,0,91,1
Anonymous Class,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getApplicationScope.(Anon_1)",4,14,6,0,0,3
Anonymous Class,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getCookie.(Anon_2)",2,12,8,0,0,3
Anonymous Class,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getHeader.(Anon_3)",2,12,6,0,0,3
Anonymous Class,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getHeaderValues.(Anon_4)",2,12,8,0,0,3
Anonymous Class,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getInitParam.(Anon_5)",2,12,6,0,0,3
Anonymous Class,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getPageScope.(Anon_6)",4,14,6,0,0,3
Anonymous Class,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getParam.(Anon_7)",2,12,6,0,0,3
Anonymous Class,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getParamValues.(Anon_8)",2,12,6,0,0,3
Anonymous Class,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getRequestScope.(Anon_9)",4,14,6,0,0,3
Anonymous Class,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getSessionScope.(Anon_10)",4,14,7,0,0,3
Private Static Abstract Generic Class,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap",10,10,9,10,0,2
Private Class,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.ScopeEntry",6,6,3,0,16,1
TypeVariable,"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.V",0,0,0,0,0,1
Public Class,"javax.servlet.jsp.el.ScopedAttributeELResolver",6,6,14,0,0,2
Public Class,"javax.servlet.jsp.el.TestScopedAttributeELResolver",1,32,5,0,0,3
Public Class,"javax.servlet.jsp.el.TestScopedAttributeELResolverPerformance",1,1,5,0,0,1
Public Interface,"javax.servlet.jsp.el.VariableResolver",1,1,3,2,0,0
Package,"javax.servlet.jsp.tagext",159,,,,,
Public Abstract Class,"javax.servlet.jsp.tagext.BodyContent",7,35,6,1,50,3
Public Interface,"javax.servlet.jsp.tagext.BodyTag",2,9,3,1,0,3
Public Class,"javax.servlet.jsp.tagext.BodyTagSupport",9,24,4,4,55,2
Public Interface,"javax.servlet.jsp.tagext.DynamicAttributes",1,1,2,2,0,0
Public Class,"javax.servlet.jsp.tagext.FunctionInfo",4,4,1,0,50,1
Public Interface,"javax.servlet.jsp.tagext.IterationTag",1,7,1,2,0,2
Public Abstract Class,"javax.servlet.jsp.tagext.JspFragment",2,2,4,1,0,1
Public Interface,"javax.servlet.jsp.tagext.JspIdConsumer",1,1,1,1,0,0
Public Interface,"javax.servlet.jsp.tagext.JspTag",0,0,0,2,0,0
Public Abstract Class,"javax.servlet.jsp.tagext.PageData",2,2,1,1,0,1
Public Interface,"javax.servlet.jsp.tagext.SimpleTag",5,5,4,1,0,1
Public Class,"javax.servlet.jsp.tagext.SimpleTagSupport",9,9,8,26,77,1
Public Interface,"javax.servlet.jsp.tagext.Tag",6,6,2,3,0,1
Public Class,"javax.servlet.jsp.tagext.TagAdapter",8,8,6,0,79,1
Public Class,"javax.servlet.jsp.tagext.TagAttributeInfo",15,15,3,0,80,1
Public Class,"javax.servlet.jsp.tagext.TagData",7,7,4,0,14,1
Public Abstract Class,"javax.servlet.jsp.tagext.TagExtraInfo",6,6,4,4,66,1
Public Class,"javax.servlet.jsp.tagext.TagFileInfo",4,4,2,0,50,1
Public Class,"javax.servlet.jsp.tagext.TagInfo",20,20,8,1,79,1
Public Abstract Class,"javax.servlet.jsp.tagext.TagLibraryInfo",14,14,4,2,90,1
Public Abstract Class,"javax.servlet.jsp.tagext.TagLibraryValidator",5,5,4,1,40,1
Public Class,"javax.servlet.jsp.tagext.TagSupport",15,15,8,14,80,1
Public Class,"javax.servlet.jsp.tagext.TagVariableInfo",6,6,1,0,66,1
Public Interface,"javax.servlet.jsp.tagext.TryCatchFinally",2,2,1,1,0,0
Public Class,"javax.servlet.jsp.tagext.ValidationMessage",3,3,1,0,33,1
Public Class,"javax.servlet.jsp.tagext.VariableInfo",5,5,1,0,60,1
Package,"javax.servlet.resources",7,,,,,
Public Class,"javax.servlet.resources.TestSchemaValidation",7,7,10,0,0,1
Package,"javax.websocket",146,,,,,
Public Annotation,"javax.websocket.ClientEndpoint",4,4,4,0,0,0
Public Interface,"javax.websocket.ClientEndpointConfig",3,6,2,1,0,1
Public Final Class,"javax.websocket.ClientEndpointConfig.Builder",8,8,5,0,75,1
Anonymous Class,"javax.websocket.ClientEndpointConfig.Builder.(Anon_1)",0,2,0,0,0,2
Public Class,"javax.websocket.ClientEndpointConfig.Configurator",2,2,2,2,0,1
Public Class,"javax.websocket.CloseReason",4,4,3,0,25,1
Public Interface,"javax.websocket.CloseReason.CloseCode",1,1,0,2,0,0
Public Enum Type,"javax.websocket.CloseReason.CloseCodes",5,5,3,0,,1
Anonymous Class,"javax.websocket.CloseReason.CloseCodes.getCloseCode.(Anon_1)",1,1,2,0,0,1
Public Abstract Class,"javax.websocket.ContainerProvider",2,2,7,1,0,1
Public Class,"javax.websocket.DecodeException",6,6,3,0,50,2
Public Interface,"javax.websocket.Decoder",2,2,1,4,0,0
Generic Interface,"javax.websocket.Decoder.Binary",2,4,2,1,0,1
TypeVariable,"javax.websocket.Decoder.Binary.T",0,0,0,0,0,1
Generic Interface,"javax.websocket.Decoder.BinaryStream",1,3,3,0,0,1
TypeVariable,"javax.websocket.Decoder.BinaryStream.T",0,0,0,0,0,1
Generic Interface,"javax.websocket.Decoder.Text",2,4,2,2,0,1
TypeVariable,"javax.websocket.Decoder.Text.T",0,0,0,0,0,1
Generic Interface,"javax.websocket.Decoder.TextStream",1,3,3,0,0,1
TypeVariable,"javax.websocket.Decoder.TextStream.T",0,0,0,0,0,1
Final Class,"javax.websocket.DefaultClientEndpointConfig",7,7,5,0,73,1
Public Class,"javax.websocket.DeploymentException",2,2,2,0,0,2
Public Class,"javax.websocket.EncodeException",3,3,2,0,0,2
Public Interface,"javax.websocket.Encoder",2,2,1,4,0,0
Generic Interface,"javax.websocket.Encoder.Binary",1,3,2,1,0,1
TypeVariable,"javax.websocket.Encoder.Binary.T",0,0,0,0,0,1
Generic Interface,"javax.websocket.Encoder.BinaryStream",1,3,3,0,0,1
TypeVariable,"javax.websocket.Encoder.BinaryStream.T",0,0,0,0,0,1
Generic Interface,"javax.websocket.Encoder.Text",1,3,2,8,0,1
TypeVariable,"javax.websocket.Encoder.Text.T",0,0,0,0,0,1
Generic Interface,"javax.websocket.Encoder.TextStream",1,3,3,0,0,1
TypeVariable,"javax.websocket.Encoder.TextStream.T",0,0,0,0,0,1
Public Abstract Class,"javax.websocket.Endpoint",3,3,4,11,0,1
Public Interface,"javax.websocket.EndpointConfig",3,3,2,2,0,0
Public Interface,"javax.websocket.Extension",2,2,2,1,0,0
Interface,"javax.websocket.Extension.Parameter",2,2,1,1,0,0
Public Interface,"javax.websocket.HandshakeResponse",1,1,2,1,0,0
Public Interface,"javax.websocket.MessageHandler",0,0,0,2,0,0
Generic Interface,"javax.websocket.MessageHandler.Partial",1,1,0,5,0,1
TypeVariable,"javax.websocket.MessageHandler.Partial.T",0,0,0,0,0,1
Generic Interface,"javax.websocket.MessageHandler.Whole",1,1,0,13,0,1
TypeVariable,"javax.websocket.MessageHandler.Whole.T",0,0,0,0,0,1
Public Annotation,"javax.websocket.OnClose",0,0,2,0,0,0
Public Annotation,"javax.websocket.OnError",0,0,2,0,0,0
Public Annotation,"javax.websocket.OnMessage",1,1,2,0,0,0
Public Annotation,"javax.websocket.OnOpen",0,0,2,0,0,0
Public Interface,"javax.websocket.PongMessage",1,1,1,1,0,0
Public Interface,"javax.websocket.RemoteEndpoint",5,5,3,4,0,0
Interface,"javax.websocket.RemoteEndpoint.Async",8,13,4,1,0,1
Interface,"javax.websocket.RemoteEndpoint.Basic",7,12,6,1,0,1
Public Interface,"javax.websocket.SendHandler",1,1,1,9,0,0
Public Final Class,"javax.websocket.SendResult",4,4,1,0,50,1
Public Interface,"javax.websocket.Session",29,29,17,1,0,2
TypeVariable,"javax.websocket.Session.addMessageHandler.T",0,0,0,0,0,1
TypeVariable,"javax.websocket.Session.addMessageHandler.T",0,0,0,0,0,1
Public Class,"javax.websocket.SessionException",2,2,3,0,0,2
Public Interface,"javax.websocket.WebSocketContainer",13,13,8,2,0,0
Package,"javax.websocket.server",47,,,,,
Final Class,"javax.websocket.server.DefaultServerEndpointConfig",9,9,7,0,79,1
Public Interface,"javax.websocket.server.HandshakeRequest",7,7,4,1,0,0
Public Annotation,"javax.websocket.server.PathParam",1,1,3,0,0,0
Public Interface,"javax.websocket.server.ServerApplicationConfig",2,2,1,2,0,0
Public Interface,"javax.websocket.server.ServerContainer",2,15,3,1,0,1
Public Annotation,"javax.websocket.server.ServerEndpoint",5,5,6,0,0,0
Public Interface,"javax.websocket.server.ServerEndpointConfig",5,8,4,3,0,1
Public Final Class,"javax.websocket.server.ServerEndpointConfig.Builder",8,8,8,0,75,1
Public Class,"javax.websocket.server.ServerEndpointConfig.Configurator",7,7,13,3,85,1
Private Static Class,"javax.websocket.server.ServerEndpointConfig.Configurator.PrivilegedLoadDefault",1,1,2,0,0,1
TypeVariable,"javax.websocket.server.ServerEndpointConfig.Configurator.getEndpointInstance.T",0,0,0,0,0,0
Package,"javax.xml",0,,,,,
Package,"javax.xml.ws",6,,,,,
Public Annotation,"javax.xml.ws.WebServiceRef",5,5,5,0,0,0
Public Annotation,"javax.xml.ws.WebServiceRefs",1,1,3,0,0,0
Package,"jsp2",0,,,,,
Package,"jsp2.examples",13,,,,,
Public Class,"jsp2.examples.BookBean",4,4,1,0,50,1
Public Class,"jsp2.examples.FooBean",3,3,1,0,0,1
Public Class,"jsp2.examples.ValuesBean",6,6,1,0,66,1
Package,"jsp2.examples.el",3,,,,,
Public Class,"jsp2.examples.el.Functions",3,3,3,0,0,1
Package,"jsp2.examples.simpletag",14,,,,,
Public Class,"jsp2.examples.simpletag.EchoAttributesTag",2,11,8,0,0,2
Public Class,"jsp2.examples.simpletag.FindBookSimpleTag",2,11,5,0,0,2
Public Class,"jsp2.examples.simpletag.HelloWorldSimpleTag",1,10,4,0,0,2
Public Class,"jsp2.examples.simpletag.RepeatSimpleTag",2,11,5,0,0,2
Public Class,"jsp2.examples.simpletag.ShuffleSimpleTag",4,13,5,0,50,2
Public Class,"jsp2.examples.simpletag.TileSimpleTag",3,12,5,0,33,2
Package,"listeners",14,,,,,
Public Final Class,"listeners.ContextListener",6,6,5,0,50,1
Public Final Class,"listeners.SessionListener",8,8,7,0,62,1
Package,"mypackage",1,,,,,
Public Final Class,"mypackage.Hello",1,28,7,0,0,3
Package,"nonblocking",13,,,,,
Public Class,"nonblocking.ByteCounter",2,29,10,0,0,3
Private Static Class,"nonblocking.ByteCounter.CounterListener",5,5,8,0,56,1
Public Class,"nonblocking.NumberWriter",1,28,10,0,0,3
Private Static Class,"nonblocking.NumberWriter.NumberWriterListener",5,5,9,0,60,1
Package,"num",11,,,,,
Public Class,"num.NumberGuessBean",11,11,3,0,70,1
Package,"org",0,,,,,
Package,"org.apache",0,,,,,
Package,"org.apache.catalina",673,,,,,
Public Interface,"org.apache.catalina.AccessLog",3,3,3,5,0,0
Public Interface,"org.apache.catalina.AsyncDispatcher",1,1,4,1,0,0
Public Interface,"org.apache.catalina.Authenticator",3,3,5,1,0,0
Public Interface,"org.apache.catalina.Cluster",6,8,2,1,0,1
Public Interface,"org.apache.catalina.Contained",2,2,1,5,0,0
Public Interface,"org.apache.catalina.Container",35,44,13,5,0,1
Public Final Class,"org.apache.catalina.ContainerEvent",5,5,3,0,60,2
Public Interface,"org.apache.catalina.ContainerListener",1,1,1,5,0,0
Public Interface,"org.apache.catalina.ContainerServlet",2,2,1,2,0,0
Public Interface,"org.apache.catalina.Context",207,253,29,3,0,2
Public Interface,"org.apache.catalina.CredentialHandler",2,2,1,3,0,0
Public Interface,"org.apache.catalina.DistributedManager",2,2,1,2,0,0
Public Interface,"org.apache.catalina.Engine",6,50,2,1,0,2
Public Interface,"org.apache.catalina.Executor",2,11,4,1,0,2
Public Interface,"org.apache.catalina.GSSRealm",1,19,4,1,0,2
Public Final Class,"org.apache.catalina.Globals",0,0,4,0,0,1
Public Interface,"org.apache.catalina.Group",11,11,4,1,0,2
Public Interface,"org.apache.catalina.Host",23,67,4,2,0,2
Public Interface,"org.apache.catalina.JmxEnabled",3,3,2,1,0,2
Public Interface,"org.apache.catalina.Lifecycle",9,9,4,8,0,0
Public Interface,"org.apache.catalina.Lifecycle.SingleUse",0,0,0,0,0,0
Public Final Class,"org.apache.catalina.LifecycleEvent",4,4,2,0,50,2
Public Final Class,"org.apache.catalina.LifecycleException",4,4,2,0,0,2
Public Interface,"org.apache.catalina.LifecycleListener",1,1,1,26,0,0
Public Enum Type,"org.apache.catalina.LifecycleState",5,5,2,0,,1
Public Interface,"org.apache.catalina.Loader",11,11,4,2,0,0
Public Interface,"org.apache.catalina.Manager",32,32,7,2,0,0
Public Interface,"org.apache.catalina.Pipeline",8,10,2,1,0,1
Public Interface,"org.apache.catalina.Realm",16,18,12,1,0,1
Public Interface,"org.apache.catalina.Role",5,5,2,1,0,2
Public Interface,"org.apache.catalina.Server",26,35,7,1,0,1
Public Interface,"org.apache.catalina.Service",17,26,7,1,0,1
Public Interface,"org.apache.catalina.Session",37,37,6,3,0,0
Public Final Class,"org.apache.catalina.SessionEvent",5,5,3,0,60,2
Public Interface,"org.apache.catalina.SessionIdGenerator",6,6,1,1,0,0
Public Interface,"org.apache.catalina.SessionListener",1,1,1,2,0,2
Public Interface,"org.apache.catalina.Store",10,10,6,2,0,0
Public Interface,"org.apache.catalina.StoreManager",2,4,2,1,0,1
Public Interface,"org.apache.catalina.ThreadBindingListener",2,2,0,1,0,0
Public Interface,"org.apache.catalina.TomcatPrincipal",3,3,2,1,0,2
Public Interface,"org.apache.catalina.TrackedWebResource",2,2,2,1,0,2
Public Interface,"org.apache.catalina.User",17,17,5,1,0,2
Public Interface,"org.apache.catalina.UserDatabase",16,16,6,1,0,0
Public Interface,"org.apache.catalina.Valve",5,5,4,2,0,0
Public Interface,"org.apache.catalina.WebResource",23,23,5,3,0,0
Public Interface,"org.apache.catalina.WebResourceRoot",36,45,10,1,0,1
Enum Type,"org.apache.catalina.WebResourceRoot.ResourceSetType",2,2,1,0,,1
Public Interface,"org.apache.catalina.WebResourceSet",14,23,6,2,0,1
Public Interface,"org.apache.catalina.Wrapper",39,83,6,1,0,2
Package,"org.apache.catalina.ant",126,,,,,
Public Abstract Class,"org.apache.catalina.ant.AbstractCatalinaCommandTask",5,38,5,6,40,4
Public Abstract Class,"org.apache.catalina.ant.AbstractCatalinaTask",14,33,16,12,74,3
Private Static Class,"org.apache.catalina.ant.AbstractCatalinaTask.TaskAuthenticator",2,2,3,0,0,2
Public Abstract Class,"org.apache.catalina.ant.BaseRedirectorHelperTask",19,19,10,3,76,2
Public Class,"org.apache.catalina.ant.DeployTask",11,49,13,2,72,5
Public Class,"org.apache.catalina.ant.FindLeaksTask",3,36,2,0,0,4
Public Class,"org.apache.catalina.ant.JKStatusUpdateTask",30,63,8,0,87,4
Public Class,"org.apache.catalina.ant.JMXGetTask",5,38,5,0,40,4
Public Class,"org.apache.catalina.ant.JMXQueryTask",3,36,5,0,0,4
Public Class,"org.apache.catalina.ant.JMXSetTask",7,40,5,0,57,4
Public Class,"org.apache.catalina.ant.ListTask",1,34,2,0,0,4
Public Class,"org.apache.catalina.ant.ReloadTask",1,39,2,0,0,5
Public Class,"org.apache.catalina.ant.ResourcesTask",3,36,5,0,0,4
Public Class,"org.apache.catalina.ant.ServerinfoTask",1,34,2,0,0,4
Public Class,"org.apache.catalina.ant.SessionsTask",4,42,4,0,25,5
Public Class,"org.apache.catalina.ant.SslConnectorCiphersTask",1,34,2,0,0,4
Public Class,"org.apache.catalina.ant.StartTask",1,39,2,0,0,5
Public Class,"org.apache.catalina.ant.StopTask",1,39,2,0,0,5
Public Class,"org.apache.catalina.ant.TestDeployTask",6,37,9,0,0,3
Anonymous Class,"org.apache.catalina.ant.TestDeployTask.bug58086a.(Anon_1)",1,50,6,0,0,6
Anonymous Class,"org.apache.catalina.ant.TestDeployTask.bug58086d.(Anon_2)",1,50,6,0,0,6
Public Class,"org.apache.catalina.ant.ThreaddumpTask",1,34,2,0,0,4
Public Class,"org.apache.catalina.ant.UndeployTask",1,39,2,0,0,5
Public Class,"org.apache.catalina.ant.ValidatorTask",3,22,13,0,0,3
Public Class,"org.apache.catalina.ant.VminfoTask",1,34,2,0,0,4
Package,"org.apache.catalina.ant.jmx",114,,,,,
Public Class,"org.apache.catalina.ant.jmx.Arg",4,4,1,0,50,1
Public Class,"org.apache.catalina.ant.jmx.JMXAccessorCondition",11,31,3,0,72,3
Public Abstract Class,"org.apache.catalina.ant.jmx.JMXAccessorConditionBase",20,20,7,2,88,2
Public Class,"org.apache.catalina.ant.jmx.JMXAccessorCreateTask",9,68,9,0,59,4
Public Class,"org.apache.catalina.ant.jmx.JMXAccessorEqualsCondition",1,21,3,0,0,3
Public Class,"org.apache.catalina.ant.jmx.JMXAccessorGetTask",4,63,6,0,0,4
Public Class,"org.apache.catalina.ant.jmx.JMXAccessorInvokeTask",7,66,9,0,42,4
Public Class,"org.apache.catalina.ant.jmx.JMXAccessorQueryTask",5,64,10,0,60,4
Public Class,"org.apache.catalina.ant.jmx.JMXAccessorSetTask",11,70,8,0,70,4
Public Class,"org.apache.catalina.ant.jmx.JMXAccessorTask",40,59,31,6,94,3
Public Class,"org.apache.catalina.ant.jmx.JMXAccessorUnregisterTask",2,61,6,0,0,4
Package,"org.apache.catalina.authenticator",407,,,,,
Public Abstract Class,"org.apache.catalina.authenticator.AuthenticatorBase",53,102,63,8,93,4
